agent_id,agent_type,model_architecture,deployment_environment,task_category,performance_index,success_rate,cost_per_task_cents,cost_efficiency_ratio,strategic_category,failure_rate,potential_loss,roi,business_value,optimization_potential
AG_04522,Financial Advisor,Mixtral-8x7B,Cloud,Research & Summarization,0.45009,0.3522,0.0271,16.017437722419928,Underperformer,0.6477999999999999,0.01755538,4.849509151291512,0.012714988489200045,0.04573056765541153
AG_02490,Financial Advisor,InstructGPT,Cloud,Code Generation,0.75923,0.7511,0.0138,51.29932432432432,Workhorse,0.2489,0.00343482,40.32301833333333,0.41759264882209995,0.9170858604642143
AG_04636,Financial Advisor,CodeT5+,Hybrid,Planning & Scheduling,0.633,0.5961,0.0111,52.31404958677686,Underperformer,0.40390000000000004,0.004483290000000001,32.99381081081081,0.148370353752,0.23634689752588542
AG_00681,Financial Advisor,Gemini-Pro,Desktop,Communication,0.65474,0.6806,0.0124,48.86119402985075,Workhorse,0.3194,0.00396056,34.93677774193548,0.27247602746672,0.26619984705235683
AG_02647,Financial Advisor,CodeT5+,Mobile,Data Analysis,0.41079,0.3,0.024,16.4316,Underperformer,0.7,0.0168,4.134874999999999,0.0,0.015497790349056441
AG_00090,Financial Advisor,Falcon-180B,Cloud,Data Analysis,0.38649,0.3,0.0223,16.587553648068667,Underperformer,0.7,0.015609999999999999,4.199417040358744,0.0,0.0008852499294271757
AG_04355,Financial Advisor,PaLM-2,Cloud,Creative Writing,0.44299,0.3595,0.0164,25.45919540229885,Underperformer,0.6405000000000001,0.010504200000000002,8.71066493902439,0.050161246146399975,0.005240472151455041
AG_04410,Financial Advisor,Gemini-Pro,Hybrid,Research & Summarization,0.4417,0.3952,0.0301,14.20257234726688,Underperformer,0.6048,0.01820448,4.79933023255814,0.02478875612499998,-0.0007224351473388219
AG_03841,Financial Advisor,Transformer-XL,Edge,Text Processing,0.73631,0.6599,0.0087,75.90824742268042,Workhorse,0.34009999999999996,0.0029588699999999993,54.84953666666668,0.23959510243976997,1.4764003523609743
AG_03232,Financial Advisor,CodeT5+,Edge,Creative Writing,0.5188699999999999,0.5048,0.0145,33.475483870967736,Underperformer,0.4952,0.0071804,17.063832827586204,0.12195138695453998,0.02444077517784301
AG_01694,Financial Advisor,LLaMA-3,Hybrid,Problem Solving,0.3738599999999999,0.3,0.042,8.694418604651162,Underperformer,0.7,0.0294,1.6704285714285707,0.01182394161215997,-0.00010124848299373948
AG_04536,Financial Advisor,GPT-4o,Server,Creative Writing,0.61441,0.5767,0.0092,60.23627450980392,Underperformer,0.4233,0.00389436,37.51415728260869,0.19698077498792,0.3224825962703396
AG_03674,Financial Advisor,CodeT5+,Edge,Planning & Scheduling,0.7307600000000001,0.7157,0.0122,55.36060606060607,Workhorse,0.2843,0.00346846,41.86925672131148,0.3492681450592,0.58524846268999
AG_04384,Financial Advisor,GPT-4o,Hybrid,Problem Solving,0.38515,0.3115,0.019,19.2575,Underperformer,0.6885,0.0130815,5.314432894736842,0.0128432219139,0.002158727619626658
AG_00392,Financial Advisor,LLaMA-3,Mobile,Communication,0.83226,0.8889,0.0045,151.32000000000002,Workhorse,0.11109999999999998,0.0004999499999999999,163.39909200000002,0.5765472660948001,6.910386392916824
AG_03194,Financial Advisor,Gemini-Pro,Desktop,Creative Writing,0.52489,0.4795,0.0211,23.75067873303167,Underperformer,0.5205,0.010982549999999999,10.928187440758292,0.1380818045112,0.05077725849641399
AG_04929,Financial Advisor,Gemini-Pro,Mobile,Data Analysis,0.53906,0.5351,0.026,19.965185185185184,Underperformer,0.4649,0.012087399999999998,10.094269461538461,0.12906514181706,0.0729034745854058
AG_02907,Financial Advisor,Mixtral-8x7B,Cloud,Research & Summarization,0.42998,0.3845,0.0183,22.278756476683935,Underperformer,0.6154999999999999,0.011263649999999998,8.034279234972677,0.010176938632,0.00905237360788055
AG_02133,Financial Advisor,LLaMA-3,Mobile,Decision Making,0.51993,0.5073,0.0161,30.405263157894737,Underperformer,0.4927,0.00793247,15.38263906832298,0.13856963060447997,0.03692456578090755
AG_03672,Financial Advisor,GPT-4o,Server,Planning & Scheduling,0.54037,0.4477,0.0152,33.35617283950618,Underperformer,0.5523,0.00839496,14.916029539473683,0.09898600114151998,0.05416396676640484
AG_02406,Financial Advisor,CodeT5+,Cloud,Text Processing,0.65792,0.6152,0.008,73.10222222222221,Workhorse,0.38480000000000003,0.0030784000000000002,49.594047999999994,0.11444409974783992,0.4610683997931028
AG_00372,Financial Advisor,LLaMA-3,Mobile,Decision Making,0.59718,0.5232,0.0184,30.782474226804126,Underperformer,0.4768,0.00877312,15.98068347826087,0.0311476069476,0.18847716144054877
AG_02151,Financial Advisor,InstructGPT,Cloud,Code Generation,0.47548,0.3484,0.0237,19.2502024291498,Underperformer,0.6516,0.015442919999999999,5.989756624472574,0.014347658449919986,0.017404099686087714
AG_02426,Financial Advisor,Transformer-XL,Desktop,Code Generation,0.6000399999999999,0.5587,0.023,25.00166666666666,Underperformer,0.4413,0.0101499,13.57575426086956,0.15272994831779999,0.5092239633543533
AG_03620,Financial Advisor,Gemini-Pro,Mobile,Research & Summarization,0.6888799999999999,0.6848,0.0145,44.44387096774193,Workhorse,0.31520000000000004,0.0045704000000000005,31.53413958620689,0.1620610005299999,0.4461821421842413
AG_04631,Financial Advisor,Mixtral-8x7B,Cloud,Research & Summarization,0.42188,0.3326,0.0189,21.2,Underperformer,0.6674,0.01261386,6.424195132275131,0.014195360864319918,0.029072228351517435
AG_02176,Financial Advisor,Transformer-XL,Mobile,Communication,0.5599999999999999,0.5174,0.01,50.90909090909091,Underperformer,0.48260000000000003,0.004826,27.974399999999992,0.13833626687999998,0.3082934591884214
AG_00532,Financial Advisor,CodeT5+,Mobile,Data Analysis,0.6031,0.5326,0.0326,17.949404761904763,Underperformer,0.46740000000000004,0.015237239999999999,8.853099999999998,0.0,0.10641023808115052
AG_04527,Financial Advisor,Falcon-180B,Mobile,Problem Solving,0.40242,0.3,0.0137,27.375510204081632,Underperformer,0.7,0.00959,7.812116788321167,0.02076950385419999,0.03376724597175784
AG_04507,Financial Advisor,Gemini-Pro,Hybrid,Planning & Scheduling,0.45381,0.333,0.014,30.254000000000005,Underperformer,0.667,0.009338,9.794195,0.0,0.04184194959486204
AG_03823,Financial Advisor,Mixtral-8x7B,Hybrid,Problem Solving,0.50711,0.4196,0.0256,19.06428571428571,Underperformer,0.5804,0.014858240000000002,7.311849843749998,0.03390653081079995,0.030382806452106698
AG_01472,Financial Advisor,GPT-4o,Cloud,Learning & Adaptation,0.41038,0.3163,0.027,14.656428571428572,Underperformer,0.6837,0.018459899999999998,3.8075257037037042,0.045281007051700066,0.019067948878529393
AG_00293,Financial Advisor,InstructGPT,Cloud,Learning & Adaptation,0.41512,0.3205,0.0469,8.666388308977035,Underperformer,0.6795,0.031868549999999995,1.8368008528784647,0.0,0.0038863166576485
AG_00528,Financial Advisor,LLaMA-3,Edge,Research & Summarization,0.68406,0.7443,0.0166,38.867045454545455,Workhorse,0.25570000000000004,0.004244620000000001,29.671437228915664,0.27825952985376,0.24433801401683305
AG_04048,Financial Advisor,Falcon-180B,Server,Creative Writing,0.5215700000000001,0.5321,0.0103,46.1566371681416,Underperformer,0.4679,0.00481937,25.944407475728163,0.0491337403578,0.059856459681907205
AG_02177,Financial Advisor,Falcon-180B,Hybrid,Creative Writing,0.4306299999999999,0.3445,0.0088,43.94183673469387,Underperformer,0.6555,0.0057684,15.85818579545454,0.0,0.06776187770643947
AG_04817,Financial Advisor,Falcon-180B,Server,Text Processing,0.77767,0.7678,0.011,64.80583333333333,Workhorse,0.23219999999999996,0.0025541999999999995,53.281366,0.4562039190766201,2.334347515195409
AG_01084,Financial Advisor,PaLM-2,Mobile,Communication,0.56707,0.4861,0.0104,49.742982456140346,Underperformer,0.5139,0.00534456,25.505069903846152,0.023991449554730006,0.1686920436181481
AG_04281,Financial Advisor,InstructGPT,Server,Code Generation,0.39213,0.3,0.02,18.67285714285714,Underperformer,0.7,0.013999999999999999,4.88195,0.005555873514239969,0.0006159490017412677
AG_03979,Financial Advisor,GPT-4o,Server,Planning & Scheduling,0.77482,0.721,0.0059,112.2927536231884,Workhorse,0.279,0.0016461000000000002,93.68563050847456,0.38715243666006005,0.9524615890088208
AG_04489,Financial Advisor,CodeT5+,Mobile,Planning & Scheduling,0.51386,0.4676,0.0135,35.438620689655174,Underperformer,0.5324,0.0071874,16.798587851851853,0.04305838278456002,0.020549172569967314
AG_01137,Financial Advisor,InstructGPT,Hybrid,Text Processing,0.6733100000000001,0.6704,0.0067,87.44285714285715,Workhorse,0.3296,0.00220832,66.3711976119403,0.20124291111408002,1.58005658207506
AG_01621,Financial Advisor,Mixtral-8x7B,Server,Research & Summarization,0.56342,0.5009,0.0207,25.964055299539172,Underperformer,0.4991,0.01033137,12.633675265700484,0.13731080310948002,0.15146020463594098
AG_02273,Financial Advisor,Claude-3.5,Hybrid,Creative Writing,0.71723,0.6725,0.0159,42.4396449704142,Workhorse,0.3275,0.005207250000000001,29.335671383647796,0.3086223835095,1.2688109726736383
AG_04223,Financial Advisor,Mixtral-8x7B,Desktop,Communication,0.5293399999999999,0.4829,0.0129,38.082014388489206,Underperformer,0.5171,0.00667059,18.815371007751935,0.12066561500560001,0.2264112489273678
AG_04419,Financial Advisor,Gemini-Pro,Desktop,Decision Making,0.4885899999999999,0.4528,0.0221,21.151082251082247,Underperformer,0.5472,0.01209312,9.010567963800902,0.11972151384480005,0.0058407356237978785
AG_04375,Financial Advisor,Transformer-XL,Edge,Problem Solving,0.34959,0.3,0.0254,13.242045454545456,Underperformer,0.7,0.017779999999999997,3.1290157480314957,0.0,-0.00015483077230108708
AG_01857,Financial Advisor,Falcon-180B,Mobile,Learning & Adaptation,0.37572,0.3,0.0469,7.843841336116911,Underperformer,0.7,0.03283,1.4033262260127932,0.0,0.0008077769890588724
AG_00652,Financial Advisor,Mixtral-8x7B,Mobile,Communication,0.59955,0.5367,0.0131,42.52127659574468,Underperformer,0.46330000000000005,0.006069230000000001,23.563243129770992,0.07449651327929996,0.27772951154448594
AG_00099,Financial Advisor,CodeT5+,Mobile,Learning & Adaptation,0.37293,0.3,0.0288,12.514429530201342,Underperformer,0.7,0.020159999999999997,2.8846874999999996,0.0,0.0005186530772789427
AG_04735,Financial Advisor,Falcon-180B,Hybrid,Communication,0.54496,0.5191,0.0066,71.70526315789473,Underperformer,0.4809,0.00317394,41.8619296969697,0.1662931816,0.2449817059995412
AG_03032,Financial Advisor,Gemini-Pro,Edge,Text Processing,0.72317,0.6875,0.0102,64.56875,Workhorse,0.3125,0.0031875000000000002,47.743075980392156,0.376078483872,1.1339321624370133
AG_04112,Financial Advisor,GPT-4o,Server,Decision Making,0.46484,0.4013,0.0259,17.280297397769516,Underperformer,0.5987,0.01550633,6.202327876447876,0.024559547144400028,0.023087747352660976
AG_04782,Financial Advisor,Gemini-Pro,Edge,Code Generation,0.3747,0.3,0.0179,19.825396825396822,Underperformer,0.7,0.01253,5.279888268156425,0.0,0.002058034034084726
AG_02915,Financial Advisor,Gemini-Pro,Desktop,Text Processing,0.48621,0.4617,0.0124,36.28432835820896,Underperformer,0.5383,0.00667492,17.103480403225806,0.07824142274807998,0.07154865329988991
AG_00597,Financial Advisor,PaLM-2,Hybrid,Data Analysis,0.60158,0.503,0.022,26.155652173913044,Underperformer,0.497,0.010934,12.754306363636365,0.1355252899392,0.13762898749396876
AG_02276,Financial Advisor,LLaMA-3,Edge,Problem Solving,0.35817,0.3,0.0327,10.628189910979229,Underperformer,0.7,0.022889999999999997,2.285963302752293,0.0,-0.0002100291684914703
AG_03750,Financial Advisor,Claude-3.5,Server,Decision Making,0.54586,0.4687,0.0164,31.37126436781609,Underperformer,0.5313,0.00871332,14.6002793902439,0.03161272206288001,0.103472926487329
AG_04606,Financial Advisor,CodeT5+,Mobile,Data Analysis,0.46073,0.4253,0.0293,15.205610561056108,Underperformer,0.5747,0.01683871,5.687661058020478,0.02743420931570001,0.03452933135812951
AG_03836,Financial Advisor,Transformer-XL,Hybrid,Planning & Scheduling,0.57776,0.5765,0.0134,40.12222222222223,Underperformer,0.4235,0.0056749,23.856614925373133,0.22206802772736,0.3047113304642564
AG_01946,Financial Advisor,CodeT5+,Desktop,Creative Writing,0.4100099999999999,0.3,0.0155,24.849090909090904,Underperformer,0.7,0.010849999999999999,6.935677419354836,0.0,0.009290283498279029
AG_00153,Financial Advisor,LLaMA-3,Server,Problem Solving,0.58293,0.5034,0.012,44.840769230769226,Underperformer,0.49660000000000004,0.0059592000000000004,23.45391349999999,0.05528546476793998,0.05302518166716007
AG_00638,Financial Advisor,Claude-3.5,Desktop,Text Processing,0.68702,0.6383,0.0127,50.14744525547445,Workhorse,0.3617,0.00459359,33.52951700787401,0.27195205373787995,0.3265189458747668
AG_02825,Financial Advisor,Mixtral-8x7B,Server,Text Processing,0.72738,0.7266,0.0062,101.025,Workhorse,0.2734,0.0016950799999999999,84.24424322580646,0.36976998393810007,2.048347157856146
AG_01915,Financial Advisor,CodeT5+,Edge,Data Analysis,0.50548,0.4312,0.0261,18.65239852398524,Underperformer,0.5688,0.01484568,7.351071877394636,0.006708450018600009,0.031228735503136897
AG_04677,Financial Advisor,Transformer-XL,Server,Planning & Scheduling,0.59005,0.5659,0.0094,56.73557692307692,Underperformer,0.43410000000000004,0.0040805400000000006,34.522265425531906,0.19407130038669992,0.26500298770196845
AG_01916,Financial Advisor,GPT-4o,Desktop,Code Generation,0.45764,0.3212,0.0185,23.468717948717952,Underperformer,0.6788000000000001,0.012557800000000001,6.9456198918918926,0.030221950667999906,0.02283564706232866
AG_03180,Financial Advisor,Falcon-180B,Server,Planning & Scheduling,0.65537,0.5675,0.014,43.69133333333333,Underperformer,0.4325,0.0060550000000000005,25.565891071428574,0.07085873547399997,1.1043361052929666
AG_00133,Financial Advisor,Claude-3.5,Hybrid,Planning & Scheduling,0.5920300000000001,0.5518,0.0137,40.274149659863944,Underperformer,0.44820000000000004,0.006140340000000001,22.845412700729927,0.07593531595844996,0.14005102423656104
AG_00546,Financial Advisor,Transformer-XL,Hybrid,Decision Making,0.41867,0.3311,0.0156,25.2210843373494,Underperformer,0.6689,0.01043484,7.886002371794872,0.0,0.016375465476900716
AG_00127,Financial Advisor,InstructGPT,Mobile,Text Processing,0.45877,0.4063,0.0128,33.244202898550725,Underperformer,0.5937,0.00759936,13.562363359375,0.03269299986576003,0.03276533474634855
AG_01911,Financial Advisor,Claude-3.5,Hybrid,Creative Writing,0.62207,0.5774,0.0163,35.95780346820809,Underperformer,0.4226,0.006888379999999999,21.03578024539878,0.21371436058092,0.3689356179782312
AG_04357,Financial Advisor,InstructGPT,Desktop,Code Generation,0.58853,0.5375,0.0189,29.57437185929648,Underperformer,0.4625,0.00874125,15.737294973544973,0.18522239701200002,0.11468162533296425
AG_02480,Financial Advisor,CodeT5+,Mobile,Planning & Scheduling,0.7584299999999999,0.744,0.0145,48.93096774193548,Workhorse,0.256,0.0037120000000000005,37.915304827586205,0.40425986863413,1.064246564703811
AG_02848,Financial Advisor,CodeT5+,Edge,Planning & Scheduling,0.73359,0.6969,0.0138,49.566891891891885,Workhorse,0.30310000000000004,0.0041827800000000005,36.046295,0.1806560668341,1.6065759425166386
AG_02837,Financial Advisor,InstructGPT,Server,Text Processing,0.63136,0.5695,0.0126,46.423529411764704,Underperformer,0.4305,0.0054243,27.53646984126984,0.22009917354560002,0.20900805376360976
AG_03631,Financial Advisor,InstructGPT,Cloud,Data Analysis,0.44036,0.4184,0.0189,22.1286432160804,Underperformer,0.5816,0.01099224,8.748498624338625,0.014566324959199996,0.002918658438688162
AG_00469,Financial Advisor,GPT-4o,Mobile,Learning & Adaptation,0.35757,0.3,0.0543,6.466003616636527,Underperformer,0.7,0.038009999999999995,0.9755248618784529,0.0,-0.00028694828216742184
AG_04482,Financial Advisor,GPT-4o,Desktop,Problem Solving,0.36117,0.3,0.0349,10.060445682451252,Underperformer,0.7,0.02443,2.104613180515759,0.0,0.0014514185741877467
AG_03225,Financial Advisor,Gemini-Pro,Cloud,Planning & Scheduling,0.61478,0.563,0.0101,55.38558558558559,Underperformer,0.43700000000000006,0.0044137000000000004,33.26941980198019,0.11907796038263993,0.4813289992314468
AG_01817,Financial Advisor,Gemini-Pro,Hybrid,Data Analysis,0.5068199999999999,0.4662,0.0238,20.43629032258064,Underperformer,0.5338,0.012704440000000003,8.927709411764704,0.10079960119344002,0.018342534546902663
AG_04912,Financial Advisor,PaLM-2,Desktop,Creative Writing,0.4232999999999999,0.3,0.017,23.516666666666666,Underperformer,0.7,0.0119,6.469999999999997,0.00908034375599999,0.03011285986266862
AG_02580,Financial Advisor,Mixtral-8x7B,Hybrid,Creative Writing,0.39881,0.3155,0.0191,19.84129353233831,Underperformer,0.6845,0.013073949999999999,5.587673036649215,0.0,0.009954594560711457
AG_01996,Financial Advisor,Transformer-XL,Edge,Learning & Adaptation,0.39003,0.3153,0.0332,11.40438596491228,Underperformer,0.6847,0.02273204,2.7041102108433734,0.0,0.004484925994361127
AG_03359,Financial Advisor,Gemini-Pro,Hybrid,Code Generation,0.69313,0.6583,0.0195,33.81121951219512,Underperformer,0.3417,0.0066631500000000005,22.399357897435895,0.12919677869835994,0.37280047996448407
AG_01602,Financial Advisor,GPT-4o,Hybrid,Communication,0.63915,0.6093,0.0095,60.87142857142858,Workhorse,0.39070000000000005,0.0037116500000000004,39.993062631578944,0.11910971606939998,0.31427991320454995
AG_02102,Financial Advisor,Transformer-XL,Server,Decision Making,0.57248,0.5489,0.0203,26.87699530516432,Underperformer,0.45109999999999995,0.009157329999999998,14.479520788177343,0.09534501891328002,0.10072599647386991
AG_03029,Financial Advisor,LLaMA-3,Server,Problem Solving,0.47507,0.4124,0.0393,11.788337468982627,Underperformer,0.5876,0.02309268,3.9852129262086513,0.0,0.013792420875210053
AG_04252,Financial Advisor,Claude-3.5,Mobile,Data Analysis,0.66403,0.6727,0.0269,23.800358422939063,Underperformer,0.32730000000000004,0.00880437,15.605687026022306,0.35292105291591,0.2428752253339021
AG_03687,Financial Advisor,Gemini-Pro,Cloud,Learning & Adaptation,0.3708599999999999,0.3,0.026,13.735555555555557,Underperformer,0.7,0.018199999999999997,3.279153846153845,0.0,0.0013240506876761606
AG_04310,Financial Advisor,Transformer-XL,Hybrid,Problem Solving,0.36861,0.3,0.0255,13.909811320754716,Underperformer,0.7,0.017849999999999998,3.3365882352941183,0.002860207178399993,0.0014199148519764783
AG_03648,Financial Advisor,Transformer-XL,Server,Creative Writing,0.6297999999999999,0.5533,0.0167,35.581920903954796,Underperformer,0.4467,0.007459889999999999,19.86636766467066,0.0432760753106,0.3555024455235472
AG_00630,Financial Advisor,Transformer-XL,Server,Text Processing,0.60185,0.6038,0.0108,51.004237288135585,Underperformer,0.3962,0.00427896,32.64787314814815,0.11186575357440004,0.2177355430805094
AG_00398,Financial Advisor,PaLM-2,Cloud,Communication,0.53091,0.5088,0.01,48.264545454545456,Underperformer,0.49119999999999997,0.004912,26.012700799999998,0.14794207880868002,0.14950686145403916
AG_03986,Financial Advisor,GPT-4o,Hybrid,Planning & Scheduling,0.8303,0.8384,0.0123,62.42857142857144,Workhorse,0.16159999999999997,0.0019876799999999995,55.59540813008131,0.5370114704000001,0.6040489049485419
AG_04960,Financial Advisor,Claude-3.5,Hybrid,Decision Making,0.41193,0.3,0.0196,19.996601941747578,Underperformer,0.7,0.013719999999999998,5.305051020408163,0.0,0.0029335283313526948
AG_03537,Financial Advisor,Claude-3.5,Hybrid,Code Generation,0.48949,0.4264,0.0184,25.23144329896907,Underperformer,0.5736,0.01055424,10.343398695652173,0.03642652515597999,0.06690880025747936
AG_03839,Financial Advisor,PaLM-2,Desktop,Code Generation,0.35814,0.3,0.021,16.279090909090908,Underperformer,0.7,0.0147,4.116285714285714,0.0,0.001427170379910363
AG_00703,Financial Advisor,Gemini-Pro,Mobile,Communication,0.54369,0.4878,0.0108,46.075423728813554,Underperformer,0.5122,0.00553176,23.556665000000002,0.0,0.23048788670186252
AG_02181,Financial Advisor,GPT-4o,Mobile,Data Analysis,0.6510400000000001,0.5905,0.0206,30.140740740740743,Underperformer,0.4095,0.008435699999999999,17.662093203883497,0.27672038404192,0.1515237775533905
AG_04972,Financial Advisor,Mixtral-8x7B,Cloud,Data Analysis,0.64872,0.6021,0.0244,25.540157480314956,Underperformer,0.39790000000000003,0.009708760000000002,15.007963606557375,0.24941323438415994,0.6365229059761655
AG_01258,Financial Advisor,InstructGPT,Server,Planning & Scheduling,0.74853,0.7161,0.0127,54.637226277372264,Workhorse,0.28390000000000004,0.0036055300000000005,41.20648291338583,0.38883102477471004,2.3352074545807016
AG_03107,Financial Advisor,Gemini-Pro,Cloud,Data Analysis,0.4429299999999999,0.3349,0.0229,18.532635983263596,Underperformer,0.6651,0.015230790000000001,5.47760947598253,0.0,0.033410621714774165
AG_02933,Financial Advisor,Falcon-180B,Cloud,Learning & Adaptation,0.4377,0.3057,0.0428,9.993150684931509,Underperformer,0.6942999999999999,0.029716039999999996,2.1262824766355144,0.010304508479999993,0.02546190895209691
AG_02581,Financial Advisor,Claude-3.5,Mobile,Planning & Scheduling,0.59648,0.5057,0.0088,60.865306122448985,Underperformer,0.49429999999999996,0.00434984,33.277265454545464,0.008486359552000007,0.3300621864958942
AG_04930,Financial Advisor,Mixtral-8x7B,Cloud,Problem Solving,0.4688399999999999,0.3966,0.0234,19.21475409836065,Underperformer,0.6033999999999999,0.01411956,6.946236923076921,0.049731066531839986,0.006250773332763071
AG_02303,Financial Advisor,LLaMA-3,Mobile,Code Generation,0.54788,0.5141,0.0149,34.45786163522013,Underperformer,0.4859,0.00723991,17.903698523489933,0.10603256418480002,0.03681592375639857
AG_04896,Financial Advisor,GPT-4o,Cloud,Decision Making,0.4529499999999999,0.3964,0.0191,22.534825870646763,Underperformer,0.6036,0.011528759999999999,8.400491099476438,0.04544690131199995,0.007491067331860437
AG_02180,Financial Advisor,LLaMA-3,Desktop,Communication,0.65418,0.5817,0.0128,47.404347826086955,Underperformer,0.4183,0.0053542400000000006,28.72941453125,0.06715938071322003,0.3471145431985864
AG_04871,Financial Advisor,Falcon-180B,Hybrid,Creative Writing,0.6944199999999999,0.6766,0.0164,39.90919540229884,Workhorse,0.3234,0.005303760000000001,27.649059268292678,0.25522309916400004,0.38793437839021216
AG_03147,Financial Advisor,Gemini-Pro,Edge,Data Analysis,0.7087600000000001,0.6847,0.0202,33.43207547169811,Underperformer,0.3153,0.00636906,23.024157029702973,0.28217650953024004,0.3764144405031374
AG_00728,Financial Advisor,Claude-3.5,Desktop,Problem Solving,0.4654699999999999,0.3614,0.0181,24.37015706806282,Underperformer,0.6386000000000001,0.011558660000000002,8.293970055248614,0.0,0.006697322359603862
AG_03422,Financial Advisor,Mixtral-8x7B,Cloud,Communication,0.55766,0.5702,0.0133,38.9972027972028,Underperformer,0.42979999999999996,0.0057163399999999994,22.908100150375947,0.06712553866128004,0.24465429202416722
AG_03143,Financial Advisor,InstructGPT,Mobile,Research & Summarization,0.59877,0.5529,0.0197,28.92608695652174,Underperformer,0.44710000000000005,0.00880787,15.805072741116751,0.15960596425137005,0.037182488110533686
AG_02520,Financial Advisor,InstructGPT,Edge,Text Processing,0.42345,0.3,0.0166,24.05965909090909,Underperformer,0.7,0.01162,6.652710843373493,0.0,0.009103522227309408
AG_04564,Financial Advisor,Claude-3.5,Desktop,Data Analysis,0.46312,0.3517,0.0327,13.742433234421364,Underperformer,0.6483,0.02119941,3.9810184709480123,0.018845737528800043,0.0045219176855572155
AG_02891,Financial Advisor,Falcon-180B,Hybrid,Creative Writing,0.64756,0.6337,0.0158,38.54523809523809,Underperformer,0.36629999999999996,0.00578754,24.97207417721519,0.19564097031076,0.48294828171787885
AG_02911,Financial Advisor,Mixtral-8x7B,Desktop,Planning & Scheduling,0.41955,0.3,0.013,29.967857142857145,Underperformer,0.7,0.009099999999999999,8.681923076923075,0.0,0.025344179714224736
AG_02510,Financial Advisor,Claude-3.5,Cloud,Code Generation,0.7902,0.7803,0.0231,32.788381742738586,Workhorse,0.2197,0.00507507,25.692340259740263,0.45922613655600003,0.22097590573480042
AG_03943,Financial Advisor,Transformer-XL,Hybrid,Code Generation,0.59763,0.5802,0.0176,32.13064516129032,Underperformer,0.41979999999999995,0.007388479999999999,18.701416249999998,0.012096841586280008,0.5562391590996575
AG_00691,Financial Advisor,PaLM-2,Mobile,Text Processing,0.52479,0.4443,0.0129,37.75467625899281,Underperformer,0.5557000000000001,0.007168530000000001,17.074743953488372,0.12187412284319996,0.08156955243490693
AG_04814,Financial Advisor,LLaMA-3,Mobile,Communication,0.75237,0.7425,0.0087,77.56391752577319,Workhorse,0.25749999999999995,0.0022402499999999996,63.210887931034485,0.40221649640736007,1.2747421652853785
AG_04889,Financial Advisor,CodeT5+,Desktop,Decision Making,0.5986,0.5494,0.0136,41.00000000000001,Underperformer,0.4506,0.00612816,23.18167941176471,0.22690185609199998,0.318469428347234
AG_02866,Financial Advisor,Transformer-XL,Cloud,Decision Making,0.55574,0.4643,0.014,37.04933333333334,Underperformer,0.5357000000000001,0.007499800000000001,17.43072014285714,0.13710081903179996,0.21694444965410895
AG_02518,Financial Advisor,InstructGPT,Cloud,Creative Writing,0.4174,0.3373,0.0208,19.146788990825687,Underperformer,0.6627000000000001,0.01378416,5.768702884615385,0.031795879095999985,0.018632241781918957
AG_01785,Financial Advisor,LLaMA-3,Server,Decision Making,0.47004,0.372,0.0154,28.660975609756097,Underperformer,0.628,0.0096712,10.354212987012986,0.044978234769119954,0.05077871547630187
AG_00702,Financial Advisor,CodeT5+,Mobile,Research & Summarization,0.42861,0.3,0.0221,18.554545454545455,Underperformer,0.7,0.01547,4.818235294117646,0.0369465420324,0.02715962994729218
AG_00417,Financial Advisor,CodeT5+,Server,Problem Solving,0.40008,0.3,0.0347,11.20672268907563,Underperformer,0.7,0.02429,2.458904899135446,0.0,0.010741224069344935
AG_00842,Financial Advisor,Gemini-Pro,Cloud,Text Processing,0.7514299999999999,0.7268,0.0121,57.36106870229007,Workhorse,0.2732,0.00330572,44.13548132231405,0.37767165759415994,0.4202157857745605
AG_04470,Financial Advisor,CodeT5+,Mobile,Creative Writing,0.7483900000000001,0.811,0.01,68.03545454545456,Workhorse,0.18899999999999995,0.0018899999999999995,59.694429000000014,0.4449447199558301,0.6319954727096744
AG_01775,Financial Advisor,Mixtral-8x7B,Hybrid,Learning & Adaptation,0.47462,0.4115,0.0201,22.49383886255924,Underperformer,0.5885,0.01182885,8.716722885572139,0.0,0.017714892207181893
AG_04535,Financial Advisor,Falcon-180B,Edge,Problem Solving,0.41641,0.3472,0.0313,12.891950464396285,Underperformer,0.6528,0.020432640000000002,3.6190911182108625,0.0,0.003531735775016752
AG_02431,Financial Advisor,Claude-3.5,Edge,Text Processing,0.87588,0.8934,0.0131,62.119148936170205,Workhorse,0.10660000000000003,0.0013964600000000004,58.73367877862595,0.6373398452904,0.4638349296646078
AG_02076,Financial Advisor,PaLM-2,Server,Text Processing,0.5114,0.4547,0.0138,34.55405405405405,Underperformer,0.5453,0.00752514,15.850259420289854,0.12992973083599998,0.04182528671708562
AG_01294,Financial Advisor,Mixtral-8x7B,Mobile,Decision Making,0.34602,0.3,0.0171,19.1171270718232,Underperformer,0.7,0.01197,5.070526315789473,0.0,0.00048597287516413505
AG_03324,Financial Advisor,InstructGPT,Cloud,Decision Making,0.6341100000000001,0.6126,0.0215,28.18266666666667,Underperformer,0.38739999999999997,0.008329099999999999,17.06771097674419,0.17769160539372,0.2813100772606216
AG_01738,Financial Advisor,PaLM-2,Desktop,Text Processing,0.55122,0.4635,0.0149,34.66792452830189,Underperformer,0.5365,0.00799385,16.147011409395976,0.003359237206920003,0.07410398974609687
